"PolyID","imd_rank","imd_national_decile","nation"
"E01031124",30055,9,"England"
"E01031125",25930,8,"England"
"E01031127",10563,4,"England"
"E01031129",27081,9,"England"
"E01031130",15778,5,"England"
"E01031131",13096,4,"England"
"E01031132",12487,4,"England"
"E01031133",17412,6,"England"
"E01031134",32326,10,"England"
"E01031135",32093,10,"England"
"E01031136",26596,8,"England"
"E01031137",21265,7,"England"
"E01031138",28881,9,"England"
"E01031139",32081,10,"England"
"E01031140",24928,8,"England"
"E01031142",3736,2,"England"
"E01031143",23436,7,"England"
"E01031144",16609,5,"England"
"E01031145",16804,5,"England"
"E01031146",11924,4,"England"
"E01031148",23780,8,"England"
"E01031149",21388,7,"England"
"E01031150",25438,8,"England"
"E01031151",28802,9,"England"
"E01031152",25615,8,"England"
"E01031153",16685,5,"England"
"E01031154",26626,8,"England"
"E01031155",31783,10,"England"
"E01031156",30163,9,"England"
"E01031157",30342,9,"England"
"E01031158",31568,10,"England"
"E01031159",12194,4,"England"
"E01031160",22857,7,"England"
"E01031161",25230,8,"England"
"E01031162",27334,9,"England"
"E01031163",9197,3,"England"
"E01031165",9144,3,"England"
"E01031166",23984,8,"England"
"E01031167",17521,6,"England"
"E01031168",14909,5,"England"
"E01031169",14208,5,"England"
"E01031170",9395,3,"England"
"E01031171",15476,5,"England"
"E01031172",8223,3,"England"
"E01031173",6580,2,"England"
"E01031174",8403,3,"England"
"E01031175",32838,10,"England"
"E01031176",11681,4,"England"
"E01031177",10275,4,"England"
"E01031178",19912,6,"England"
"E01031179",31105,10,"England"
"E01031180",26221,8,"England"
"E01031181",16593,5,"England"
"E01031182",25857,8,"England"
"E01031183",27682,9,"England"
"E01031184",31528,10,"England"
"E01031185",10532,4,"England"
"E01031186",14466,5,"England"
"E01031187",21135,7,"England"
"E01031188",21950,7,"England"
"E01031189",20223,6,"England"
"E01031190",19061,6,"England"
"E01031191",28698,9,"England"
"E01031192",22227,7,"England"
"E01031193",19020,6,"England"
"E01031194",18553,6,"England"
"E01031195",23201,7,"England"
"E01031196",24301,8,"England"
"E01031197",20424,7,"England"
"E01031198",21684,7,"England"
"E01031199",18313,6,"England"
"E01031200",26432,8,"England"
"E01031201",30349,9,"England"
"E01031202",29943,9,"England"
"E01031203",18149,6,"England"
"E01031204",20213,6,"England"
"E01031205",23997,8,"England"
"E01031206",15560,5,"England"
"E01031207",19084,6,"England"
"E01031208",28887,9,"England"
"E01031209",18345,6,"England"
"E01031210",25652,8,"England"
"E01031211",21170,7,"England"
"E01031213",25077,8,"England"
"E01031214",29704,9,"England"
"E01031215",21423,7,"England"
"E01031216",17434,6,"England"
"E01031217",25527,8,"England"
"E01031218",25654,8,"England"
"E01031219",25400,8,"England"
"E01031220",27889,9,"England"
"E01031221",19312,6,"England"
"E01031222",29728,9,"England"
"E01031223",27206,9,"England"
"E01031224",24807,8,"England"
"E01031225",32773,10,"England"
"E01031227",25967,8,"England"
"E01031228",33374,10,"England"
"E01031229",19655,6,"England"
"E01031231",13744,5,"England"
"E01031232",31379,10,"England"
"E01031233",22007,7,"England"
"E01031234",20644,7,"England"
"E01031235",28944,9,"England"
"E01031236",20058,6,"England"
"E01031237",25620,8,"England"
"E01031238",10671,4,"England"
"E01031239",28493,9,"England"
"E01031240",18582,6,"England"
"E01031241",26503,8,"England"
"E01031242",14874,5,"England"
"E01031243",26330,8,"England"
"E01031244",23795,8,"England"
"E01031245",16824,5,"England"
"E01031246",24156,8,"England"
"E01031247",22781,7,"England"
"E01031248",24342,8,"England"
"E01031249",15539,5,"England"
"E01031251",32380,10,"England"
"E01031252",19671,6,"England"
"E01031253",18728,6,"England"
"E01031254",28529,9,"England"
"E01031255",33610,10,"England"
"E01031256",31726,10,"England"
"E01031257",21640,7,"England"
"E01031258",29995,9,"England"
"E01031259",27391,9,"England"
"E01031260",21015,7,"England"
"E01031261",9929,3,"England"
"E01031262",14808,5,"England"
"E01031263",19905,6,"England"
"E01031264",10707,4,"England"
"E01031265",13330,4,"England"
"E01031266",19637,6,"England"
"E01031267",24438,8,"England"
"E01031268",28753,9,"England"
"E01031269",25985,8,"England"
"E01031271",20153,6,"England"
"E01031272",27823,9,"England"
"E01031273",3050,1,"England"
"E01031274",14231,5,"England"
"E01031275",31882,10,"England"
"E01031276",14073,5,"England"
"E01031277",31794,10,"England"
"E01031278",25712,8,"England"
"E01031279",24446,8,"England"
"E01031280",25312,8,"England"
"E01031281",22333,7,"England"
"E01031282",17698,6,"England"
"E01031283",20470,7,"England"
"E01031284",26775,8,"England"
"E01031285",32129,10,"England"
"E01031286",23302,7,"England"
"E01031287",33680,10,"England"
"E01031288",33124,10,"England"
"E01031289",32296,10,"England"
"E01031290",27209,9,"England"
"E01031291",15256,5,"England"
"E01031292",33015,10,"England"
"E01031293",25363,8,"England"
"E01031294",27413,9,"England"
"E01031295",33739,10,"England"
"E01031296",32879,10,"England"
"E01031297",24520,8,"England"
"E01031298",33071,10,"England"
"E01031299",33710,10,"England"
"E01031300",33106,10,"England"
"E01031301",25273,8,"England"
"E01031302",20938,7,"England"
"E01031303",23312,7,"England"
"E01031304",32341,10,"England"
"E01031305",33651,10,"England"
"E01031306",27821,9,"England"
"E01031307",33618,10,"England"
"E01031308",26105,8,"England"
"E01031309",16885,6,"England"
"E01031310",27059,9,"England"
"E01031311",13087,4,"England"
"E01031312",14956,5,"England"
"E01031313",32074,10,"England"
"E01031314",30997,10,"England"
"E01031315",21673,7,"England"
"E01031316",22887,7,"England"
"E01031317",31714,10,"England"
"E01031319",27368,9,"England"
"E01031320",25523,8,"England"
"E01031321",9501,3,"England"
"E01031322",22694,7,"England"
"E01031323",29129,9,"England"
"E01031324",22843,7,"England"
"E01031325",11982,4,"England"
"E01031327",15988,5,"England"
"E01031328",27308,9,"England"
"E01031329",29127,9,"England"
"E01031330",29345,9,"England"
"E01031331",30686,10,"England"
"E01031332",10505,4,"England"
"E01031333",15947,5,"England"
"E01031334",20900,7,"England"
"E01031335",23143,7,"England"
"E01031336",20280,7,"England"
"E01031337",22736,7,"England"
"E01031338",30328,9,"England"
"E01031339",31847,10,"England"
"E01031340",32915,10,"England"
"E01031341",8461,3,"England"
"E01031342",21238,7,"England"
"E01031343",23331,7,"England"
"E01031344",13097,4,"England"
"E01031345",24330,8,"England"
"E01031346",20679,7,"England"
"E01031347",9887,3,"England"
"E01031348",9180,3,"England"
"E01031349",27665,9,"England"
"E01031350",12378,4,"England"
"E01031351",24582,8,"England"
"E01031352",23905,8,"England"
"E01031353",30930,10,"England"
"E01031354",28332,9,"England"
"E01031355",17808,6,"England"
"E01031356",31298,10,"England"
"E01031357",27107,9,"England"
"E01031358",7545,3,"England"
"E01031359",21522,7,"England"
"E01031360",10633,4,"England"
"E01031361",7997,3,"England"
"E01031362",23950,8,"England"
"E01031363",19186,6,"England"
"E01031364",15162,5,"England"
"E01031365",22639,7,"England"
"E01031366",11846,4,"England"
"E01031367",33630,10,"England"
"E01031368",23568,7,"England"
"E01031369",29365,9,"England"
"E01031370",15943,5,"England"
"E01031371",8454,3,"England"
"E01031372",15089,5,"England"
"E01031373",17528,6,"England"
"E01031374",26523,8,"England"
"E01031375",23255,7,"England"
"E01031376",20371,7,"England"
"E01031377",12702,4,"England"
"E01031378",19271,6,"England"
"E01031379",25866,8,"England"
"E01031380",30510,10,"England"
"E01031381",24495,8,"England"
"E01031382",21840,7,"England"
"E01031383",28718,9,"England"
"E01031384",27940,9,"England"
"E01031385",13270,4,"England"
"E01031386",12957,4,"England"
"E01031387",17458,6,"England"
"E01031389",30901,10,"England"
"E01031390",16334,5,"England"
"E01031391",24642,8,"England"
"E01031392",15085,5,"England"
"E01031393",24052,8,"England"
"E01031394",13698,5,"England"
"E01031395",19995,6,"England"
"E01031396",18514,6,"England"
"E01031397",19639,6,"England"
"E01031398",18926,6,"England"
"E01031399",22292,7,"England"
"E01031400",8881,3,"England"
"E01031402",18310,6,"England"
"E01031403",13841,5,"England"
"E01031404",2313,1,"England"
"E01031405",18245,6,"England"
"E01031406",20238,6,"England"
"E01031407",21326,7,"England"
"E01031408",14963,5,"England"
"E01031409",7692,3,"England"
"E01031410",16996,6,"England"
"E01031411",27619,9,"England"
"E01031412",31368,10,"England"
"E01031413",25686,8,"England"
"E01031414",19707,6,"England"
"E01031415",15060,5,"England"
"E01031416",26428,8,"England"
"E01031417",19314,6,"England"
"E01031418",23193,7,"England"
"E01031419",17637,6,"England"
"E01031420",27761,9,"England"
"E01031422",29707,9,"England"
"E01031423",21455,7,"England"
"E01031424",27250,9,"England"
"E01031425",28876,9,"England"
"E01031426",11823,4,"England"
"E01031427",2258,1,"England"
"E01031428",9474,3,"England"
"E01031429",2030,1,"England"
"E01031430",8833,3,"England"
"E01031431",11804,4,"England"
"E01031432",3867,2,"England"
"E01031433",11027,4,"England"
"E01031434",9893,3,"England"
"E01031435",14672,5,"England"
"E01031436",1599,1,"England"
"E01031437",7455,3,"England"
"E01031438",15182,5,"England"
"E01031439",21387,7,"England"
"E01031440",19229,6,"England"
"E01031441",10614,4,"England"
"E01031442",13463,4,"England"
"E01031443",9954,3,"England"
"E01031444",5958,2,"England"
"E01031445",20615,7,"England"
"E01031446",22651,7,"England"
"E01031447",21308,7,"England"
"E01031448",17066,6,"England"
"E01031449",16340,5,"England"
"E01031450",5036,2,"England"
"E01031451",8097,3,"England"
"E01031452",16115,5,"England"
"E01031453",8725,3,"England"
"E01031454",3096,1,"England"
"E01031455",14011,5,"England"
"E01031456",3911,2,"England"
"E01031457",19238,6,"England"
"E01031458",30707,10,"England"
"E01031459",7733,3,"England"
"E01031460",20890,7,"England"
"E01031461",26037,8,"England"
"E01031462",19805,6,"England"
"E01031463",25372,8,"England"
"E01031464",17983,6,"England"
"E01031465",17661,6,"England"
"E01031466",18882,6,"England"
"E01031469",12811,4,"England"
"E01031470",17199,6,"England"
"E01031471",16519,5,"England"
"E01031472",14843,5,"England"
"E01031473",7454,3,"England"
"E01031474",21728,7,"England"
"E01031475",24771,8,"England"
"E01031476",30560,10,"England"
"E01031477",12550,4,"England"
"E01031478",18052,6,"England"
"E01031479",16249,5,"England"
"E01031480",15762,5,"England"
"E01031481",19237,6,"England"
"E01031482",7550,3,"England"
"E01031483",8132,3,"England"
"E01031484",14318,5,"England"
"E01031485",33165,10,"England"
"E01031486",29669,9,"England"
"E01031487",30916,10,"England"
"E01031489",26164,8,"England"
"E01031490",20604,7,"England"
"E01031491",25637,8,"England"
"E01031492",8009,3,"England"
"E01031493",18922,6,"England"
"E01031494",8325,3,"England"
"E01031495",25474,8,"England"
"E01031496",29484,9,"England"
"E01031497",27766,9,"England"
"E01031498",19902,6,"England"
"E01031499",14620,5,"England"
"E01031500",18086,6,"England"
"E01031501",19138,6,"England"
"E01031502",31509,10,"England"
"E01031503",23623,7,"England"
"E01031504",21028,7,"England"
"E01031505",25805,8,"England"
"E01031506",14332,5,"England"
"E01031507",13031,4,"England"
"E01031508",15930,5,"England"
"E01031511",28462,9,"England"
"E01031512",13505,5,"England"
"E01031514",19533,6,"England"
"E01031515",11777,4,"England"
"E01031516",21878,7,"England"
"E01031517",21799,7,"England"
"E01031518",24596,8,"England"
"E01031519",15101,5,"England"
"E01031520",15562,5,"England"
"E01031521",19123,6,"England"
"E01031522",12127,4,"England"
"E01031523",13783,5,"England"
"E01031524",16531,5,"England"
"E01031525",18036,6,"England"
"E01031526",10398,4,"England"
"E01031527",22284,7,"England"
"E01031528",15973,5,"England"
"E01031529",16744,5,"England"
"E01031530",13072,4,"England"
"E01031531",30714,10,"England"
"E01031532",28174,9,"England"
"E01031533",16011,5,"England"
"E01031534",23347,7,"England"
"E01031535",17925,6,"England"
"E01031536",18580,6,"England"
"E01031538",12771,4,"England"
"E01031539",14694,5,"England"
"E01031540",21816,7,"England"
"E01031541",23041,7,"England"
"E01031542",26147,8,"England"
"E01031543",17146,6,"England"
"E01031544",15177,5,"England"
"E01031545",19990,6,"England"
"E01031546",9682,3,"England"
"E01031547",8508,3,"England"
"E01031548",6926,3,"England"
"E01031549",7428,3,"England"
"E01031550",10419,4,"England"
"E01031551",12196,4,"England"
"E01031552",8875,3,"England"
"E01031553",9433,3,"England"
"E01031554",14831,5,"England"
"E01031555",7121,3,"England"
"E01031556",9381,3,"England"
"E01031557",11539,4,"England"
"E01031558",2719,1,"England"
"E01031559",8734,3,"England"
"E01031560",20863,7,"England"
"E01031561",25536,8,"England"
"E01031562",9594,3,"England"
"E01031563",27270,9,"England"
"E01031564",18670,6,"England"
"E01031565",14284,5,"England"
"E01031566",20528,7,"England"
"E01031567",21497,7,"England"
"E01031568",17246,6,"England"
"E01031569",12718,4,"England"
"E01031570",15352,5,"England"
"E01031571",13584,5,"England"
"E01031572",12914,4,"England"
"E01031573",8560,3,"England"
"E01031574",16633,5,"England"
"E01031575",8782,3,"England"
"E01031576",8669,3,"England"
"E01031577",15965,5,"England"
"E01031578",29571,9,"England"
"E01031579",14533,5,"England"
"E01031580",25291,8,"England"
"E01031581",30101,9,"England"
"E01031582",20988,7,"England"
"E01031583",14342,5,"England"
"E01031584",14228,5,"England"
"E01031585",9184,3,"England"
"E01031586",14972,5,"England"
"E01031588",28999,9,"England"
"E01031589",27631,9,"England"
"E01031590",32072,10,"England"
"E01031591",16801,5,"England"
"E01031592",29285,9,"England"
"E01031593",31110,10,"England"
"E01031594",14441,5,"England"
"E01031595",13477,4,"England"
"E01031596",8091,3,"England"
"E01031597",26159,8,"England"
"E01031598",7972,3,"England"
"E01031599",9487,3,"England"
"E01031600",15051,5,"England"
"E01031601",16712,5,"England"
"E01031603",17280,6,"England"
"E01031604",12920,4,"England"
"E01031605",13379,4,"England"
"E01031606",14324,5,"England"
"E01031607",15630,5,"England"
"E01031608",9601,3,"England"
"E01031609",10966,4,"England"
"E01031610",12638,4,"England"
"E01031611",22619,7,"England"
"E01031612",29137,9,"England"
"E01031614",18967,6,"England"
"E01031615",28136,9,"England"
"E01031616",20698,7,"England"
"E01031617",25894,8,"England"
"E01031618",24012,8,"England"
"E01031620",22005,7,"England"
"E01031621",31826,10,"England"
"E01031622",27751,9,"England"
"E01031623",27590,9,"England"
"E01031624",25039,8,"England"
"E01031625",28663,9,"England"
"E01031626",21029,7,"England"
"E01031627",32662,10,"England"
"E01031628",19605,6,"England"
"E01031629",28553,9,"England"
"E01031630",22659,7,"England"
"E01031631",11783,4,"England"
"E01031632",18918,6,"England"
"E01031633",24107,8,"England"
"E01031634",17901,6,"England"
"E01031635",26291,8,"England"
"E01031638",31079,10,"England"
"E01031639",32235,10,"England"
"E01031640",33617,10,"England"
"E01031641",26450,8,"England"
"E01031642",25026,8,"England"
"E01031643",16935,6,"England"
"E01031644",32100,10,"England"
"E01031645",33427,10,"England"
"E01031646",33390,10,"England"
"E01031647",23853,8,"England"
"E01031648",28673,9,"England"
"E01031649",32625,10,"England"
"E01031650",32671,10,"England"
"E01031651",22922,7,"England"
"E01031652",13716,5,"England"
"E01031653",19328,6,"England"
"E01031654",31281,10,"England"
"E01031655",29855,9,"England"
"E01031656",21477,7,"England"
"E01031657",16921,6,"England"
"E01031658",23093,7,"England"
"E01031659",23277,7,"England"
"E01031660",25949,8,"England"
"E01031661",21559,7,"England"
"E01031662",22696,7,"England"
"E01031663",14685,5,"England"
"E01031664",25707,8,"England"
"E01031665",20720,7,"England"
"E01031666",33289,10,"England"
"E01031667",23748,8,"England"
"E01031668",30606,10,"England"
"E01031669",20300,7,"England"
"E01031670",29028,9,"England"
"E01031671",12431,4,"England"
"E01031672",31806,10,"England"
"E01031673",25309,8,"England"
"E01031674",26142,8,"England"
"E01031675",27451,9,"England"
"E01031677",25479,8,"England"
"E01031678",31629,10,"England"
"E01031679",29062,9,"England"
"E01031680",33133,10,"England"
"E01031681",30617,10,"England"
"E01031682",32797,10,"England"
"E01031683",28024,9,"England"
"E01031684",31006,10,"England"
"E01031685",29730,9,"England"
"E01031686",30344,9,"England"
"E01031687",14169,5,"England"
"E01031688",22886,7,"England"
"E01031689",32888,10,"England"
"E01031690",33584,10,"England"
"E01031691",32099,10,"England"
"E01031693",27138,9,"England"
"E01031694",23407,7,"England"
"E01031695",31929,10,"England"
"E01031696",24324,8,"England"
"E01031697",17652,6,"England"
"E01031698",21975,7,"England"
"E01031699",32354,10,"England"
"E01031700",32803,10,"England"
"E01031701",22477,7,"England"
"E01031702",33051,10,"England"
"E01031703",33679,10,"England"
"E01031704",29000,9,"England"
"E01031705",10658,4,"England"
"E01031706",30500,10,"England"
"E01031707",28243,9,"England"
"E01031708",21013,7,"England"
"E01031709",21805,7,"England"
"E01031710",33564,10,"England"
"E01031712",14755,5,"England"
"E01031713",30873,10,"England"
"E01031714",29556,9,"England"
"E01031715",33434,10,"England"
"E01031716",10374,4,"England"
"E01031717",28273,9,"England"
"E01031718",29409,9,"England"
"E01031719",25045,8,"England"
"E01031720",30464,10,"England"
"E01031721",22358,7,"England"
"E01031722",22889,7,"England"
"E01031723",28625,9,"England"
"E01031724",31112,10,"England"
"E01031725",29321,9,"England"
"E01031726",21118,7,"England"
"E01031727",26476,8,"England"
"E01031729",32222,10,"England"
"E01031730",25406,8,"England"
"E01031731",14983,5,"England"
"E01031732",20583,7,"England"
"E01031733",23724,8,"England"
"E01031734",32767,10,"England"
"E01031735",33126,10,"England"
"E01031736",31650,10,"England"
"E01031737",26009,8,"England"
"E01031738",33675,10,"England"
"E01031739",33273,10,"England"
"E01031740",30495,10,"England"
"E01031741",25829,8,"England"
"E01031743",14270,5,"England"
"E01031744",32101,10,"England"
"E01031745",31990,10,"England"
"E01031746",19436,6,"England"
"E01031747",33327,10,"England"
"E01031748",32368,10,"England"
"E01031749",32901,10,"England"
"E01031750",13961,5,"England"
"E01031751",27747,9,"England"
"E01031752",8304,3,"England"
"E01031753",27385,9,"England"
"E01031754",29710,9,"England"
"E01031755",29131,9,"England"
"E01031757",21395,7,"England"
"E01031758",31402,10,"England"
"E01031759",33262,10,"England"
"E01031760",33268,10,"England"
"E01031763",33624,10,"England"
"E01031764",19365,6,"England"
"E01031765",26600,8,"England"
"E01031766",20366,7,"England"
"E01031767",26605,8,"England"
"E01031768",32739,10,"England"
"E01031769",25254,8,"England"
"E01031770",19658,6,"England"
"E01031771",13547,5,"England"
"E01031772",26946,8,"England"
"E01031773",33469,10,"England"
"E01031774",32668,10,"England"
"E01031775",32764,10,"England"
"E01031776",25761,8,"England"
"E01031777",19775,6,"England"
"E01031778",26404,8,"England"
"E01031779",4875,2,"England"
"E01031780",28292,9,"England"
"E01031781",26781,8,"England"
"E01031782",21893,7,"England"
"E01031783",5715,2,"England"
"E01031785",17679,6,"England"
"E01031786",11105,4,"England"
"E01031787",8636,3,"England"
"E01031788",13156,4,"England"
"E01031790",6271,2,"England"
"E01031791",10501,4,"England"
"E01031792",19946,6,"England"
"E01031793",30788,10,"England"
"E01031794",19121,6,"England"
"E01031795",7850,3,"England"
"E01031796",20134,6,"England"
"E01031797",32269,10,"England"
"E01031798",18681,6,"England"
"E01031799",13922,5,"England"
"E01031800",32635,10,"England"
"E01031801",16485,5,"England"
"E01031802",25994,8,"England"
"E01031803",33255,10,"England"
"E01031804",32344,10,"England"
"E01031805",30868,10,"England"
"E01031806",14351,5,"England"
"E01031807",19547,6,"England"
"E01031808",8199,3,"England"
"E01031809",14214,5,"England"
"E01031810",14025,5,"England"
"E01031811",12617,4,"England"
"E01031812",27528,9,"England"
"E01031813",22044,7,"England"
"E01031814",30184,9,"England"
"E01031815",29672,9,"England"
"E01031816",27326,9,"England"
"E01031817",17106,6,"England"
"E01031818",12654,4,"England"
"E01031820",30992,10,"England"
"E01031821",25602,8,"England"
"E01031822",31681,10,"England"
"E01031823",31811,10,"England"
"E01031824",32456,10,"England"
"E01031825",23132,7,"England"
"E01031826",17094,6,"England"
"E01031827",15620,5,"England"
"E01031828",31467,10,"England"
"E01031829",27945,9,"England"
"E01031830",10618,4,"England"
"E01031831",21359,7,"England"
"E01031832",17223,6,"England"
"E01031833",11736,4,"England"
"E01031834",16933,6,"England"
"E01031835",12853,4,"England"
"E01031836",11435,4,"England"
"E01031837",23395,7,"England"
"E01031838",27343,9,"England"
"E01031839",16800,5,"England"
"E01031840",27864,9,"England"
"E01031841",24510,8,"England"
"E01031842",18063,6,"England"
"E01031843",19613,6,"England"
"E01031845",19502,6,"England"
"E01031846",17687,6,"England"
"E01031847",22905,7,"England"
"E01031848",21665,7,"England"
"E01031849",15855,5,"England"
"E01031850",20597,7,"England"
"E01031851",13213,4,"England"
"E01031852",27376,9,"England"
"E01031853",17036,6,"England"
"E01031854",6781,3,"England"
"E01031855",31201,10,"England"
"E01031856",9336,3,"England"
"E01031857",14968,5,"England"
"E01031858",22687,7,"England"
"E01031859",9520,3,"England"
"E01031860",14709,5,"England"
"E01031861",24731,8,"England"
"E01031862",10364,4,"England"
"E01031863",24808,8,"England"
"E01031864",32964,10,"England"
"E01031865",26088,8,"England"
"E01031866",18558,6,"England"
"E01031867",14589,5,"England"
"E01031868",23220,7,"England"
"E01031869",12476,4,"England"
"E01031870",21573,7,"England"
"E01031871",15552,5,"England"
"E01031872",13679,5,"England"
"E01031873",23466,7,"England"
"E01031874",23798,8,"England"
"E01031876",19757,6,"England"
"E01031877",17494,6,"England"
"E01031879",28235,9,"England"
"E01031882",18734,6,"England"
"E01031883",21762,7,"England"
"E01031884",19914,6,"England"
"E01031885",20121,6,"England"
"E01031886",23256,7,"England"
"E01031887",22654,7,"England"
"E01031888",28017,9,"England"
"E01031889",23065,7,"England"
"E01031890",28352,9,"England"
"E01031892",22118,7,"England"
"E01031893",23521,7,"England"
"E01031894",23181,7,"England"
"E01031895",15492,5,"England"
"E01031896",7589,3,"England"
"E01031897",25257,8,"England"
"E01031898",13657,5,"England"
"E01031901",12433,4,"England"
"E01031902",22701,7,"England"
"E01031903",30979,10,"England"
"E01031904",25919,8,"England"
"E01031905",33530,10,"England"
"E01031906",31042,10,"England"
"E01031907",33596,10,"England"
"E01031908",16231,5,"England"
"E01031909",27655,9,"England"
"E01031910",24398,8,"England"
"E01031911",10528,4,"England"
"E01031912",9234,3,"England"
"E01031913",29801,9,"England"
"E01031914",6555,2,"England"
"E01031915",29935,9,"England"
"E01031916",20069,6,"England"
"E01031917",11489,4,"England"
"E01031918",30693,10,"England"
"E01031919",32545,10,"England"
"E01031920",28557,9,"England"
"E01031921",31821,10,"England"
"E01031922",27584,9,"England"
"E01031923",32443,10,"England"
"E01031924",32132,10,"England"
"E01031925",14908,5,"England"
"E01031926",21458,7,"England"
"E01031927",33052,10,"England"
"E01031928",5293,2,"England"
"E01031929",26508,8,"England"
"E01031930",26602,8,"England"
"E01031931",25845,8,"England"
"E01031932",26997,8,"England"
"E01031933",15692,5,"England"
"E01031934",28844,9,"England"
"E01031935",27005,9,"England"
"E01031936",11565,4,"England"
"E01031937",13962,5,"England"
"E01031938",24933,8,"England"
"E01031939",23585,7,"England"
"E01031940",22346,7,"England"
"E01031941",27330,9,"England"
"E01031942",19308,6,"England"
"E01031944",22104,7,"England"
"E01031946",29867,9,"England"
"E01031947",14263,5,"England"
"E01031948",30991,10,"England"
"E01031949",28140,9,"England"
"E01031950",18420,6,"England"
"E01031951",23228,7,"England"
"E01031952",13334,4,"England"
"E01031955",30020,9,"England"
"E01031956",14849,5,"England"
"E01031957",19456,6,"England"
"E01031958",23386,7,"England"
"E01031959",29059,9,"England"
"E01031960",23172,7,"England"
"E01031961",18800,6,"England"
"E01031962",32761,10,"England"
"E01031963",12584,4,"England"
"E01031964",29434,9,"England"
"E01031965",27510,9,"England"
"E01031966",29684,9,"England"
"E01031967",18576,6,"England"
"E01031968",29530,9,"England"
"E01031969",33285,10,"England"
"E01031970",30861,10,"England"
"E01031971",14345,5,"England"
"E01031972",26575,8,"England"
"E01031973",27893,9,"England"
"E01031974",19717,6,"England"
"E01031975",7178,3,"England"
"E01031976",23474,7,"England"
"E01031978",18982,6,"England"
"E01031979",20910,7,"England"
"E01031980",13947,5,"England"
"E01031981",5467,2,"England"
"E01031982",15919,5,"England"
"E01031983",5356,2,"England"
"E01031984",27750,9,"England"
"E01031985",14753,5,"England"
"E01031986",12074,4,"England"
"E01031988",27263,9,"England"
"E01031989",23731,8,"England"
"E01031990",17738,6,"England"
"E01031991",16754,5,"England"
"E01031992",27284,9,"England"
"E01031993",20013,6,"England"
"E01031994",23580,7,"England"
"E01031995",28227,9,"England"
"E01031996",14575,5,"England"
"E01031997",29506,9,"England"
"E01031999",24996,8,"England"
"E01032000",20088,6,"England"
"E01032001",25246,8,"England"
"E01032002",21930,7,"England"
"E01032003",21390,7,"England"
"E01032004",14982,5,"England"
"E01032005",29429,9,"England"
"E01032006",33466,10,"England"
"E01032007",22230,7,"England"
"E01032008",13372,4,"England"
"E01032009",32548,10,"England"
"E01032010",14594,5,"England"
"E01032012",33388,10,"England"
"E01032013",16979,6,"England"
"E01032014",9857,3,"England"
"E01032015",16064,5,"England"
"E01032016",25241,8,"England"
"E01032017",33519,10,"England"
"E01032018",32968,10,"England"
"E01032019",14070,5,"England"
"E01032020",28125,9,"England"
"E01032021",26334,8,"England"
"E01032022",16528,5,"England"
"E01032023",4510,2,"England"
"E01032024",21966,7,"England"
"E01032025",24305,8,"England"
"E01032026",21717,7,"England"
"E01032027",14858,5,"England"
"E01032029",20087,6,"England"
"E01032030",14961,5,"England"
"E01032031",19300,6,"England"
"E01032032",28968,9,"England"
"E01032033",23753,8,"England"
"E01032034",27605,9,"England"
"E01032035",26642,8,"England"
"E01032036",13558,5,"England"
"E01032037",11593,4,"England"
"E01032038",26348,8,"England"
"E01032039",21245,7,"England"
"E01032040",13888,5,"England"
"E01032041",25884,8,"England"
"E01032042",23107,7,"England"
"E01032043",24835,8,"England"
"E01032044",23370,7,"England"
"E01032045",32140,10,"England"
"E01032046",23840,8,"England"
"E01032047",30639,10,"England"
"E01032048",18451,6,"England"
"E01032049",26233,8,"England"
"E01032051",20655,7,"England"
"E01032052",25955,8,"England"
"E01032053",27495,9,"England"
"E01032054",14665,5,"England"
"E01032055",24686,8,"England"
"E01032056",12377,4,"England"
"E01032057",25924,8,"England"
"E01032058",20850,7,"England"
"E01032059",26272,8,"England"
"E01032060",29036,9,"England"
"E01032061",24425,8,"England"
"E01032062",5064,2,"England"
"E01032063",20813,7,"England"
"E01032064",5676,2,"England"
"E01032065",17764,6,"England"
"E01032066",16608,5,"England"
"E01032067",22839,7,"England"
"E01032068",16504,5,"England"
"E01032069",31343,10,"England"
"E01032070",15187,5,"England"
"E01032072",28357,9,"England"
"E01032073",22176,7,"England"
"E01032074",25255,8,"England"
"E01032075",17227,6,"England"
"E01032076",13971,5,"England"
"E01032077",18238,6,"England"
"E01032078",22260,7,"England"
"E01032079",23316,7,"England"
"E01032080",30894,10,"England"
"E01032081",15927,5,"England"
"E01032082",19545,6,"England"
"E01032083",20864,7,"England"
"E01032085",23998,8,"England"
"E01032087",15122,5,"England"
"E01032088",28490,9,"England"
"E01032089",15362,5,"England"
"E01032090",13824,5,"England"
"E01032091",21768,7,"England"
"E01032092",28850,9,"England"
"E01032093",9800,3,"England"
"E01032094",10992,4,"England"
"E01032095",28448,9,"England"
"E01032096",2440,1,"England"
"E01032097",32868,10,"England"
"E01032098",23136,7,"England"
"E01032100",25473,8,"England"
"E01032101",11385,4,"England"
"E01032102",27465,9,"England"
"E01032103",15421,5,"England"
"E01032104",9607,3,"England"
"E01032105",30096,9,"England"
"E01032106",29318,9,"England"
"E01032107",29452,9,"England"
"E01032108",27816,9,"England"
"E01032109",17541,6,"England"
"E01032110",24259,8,"England"
"E01032111",17578,6,"England"
"E01032112",27888,9,"England"
"E01032113",13046,4,"England"
"E01032114",15010,5,"England"
"E01032115",12133,4,"England"
